feature_name,value,algorithm,value_type,label,label_index
v590,2.4120890841597404,linear_only_svm,weight,Benign neoplasms,1
iivi,2.4009398306402634,linear_only_svm,weight,Benign neoplasms,1
nodularity,2.3925830677813624,linear_only_svm,weight,Benign neoplasms,1
pirtobrutinib,2.387341559553166,linear_only_svm,weight,Benign neoplasms,1
temptation,2.3618312944419952,linear_only_svm,weight,Benign neoplasms,1
verbally,2.3291152583059245,linear_only_svm,weight,Benign neoplasms,1
crest,2.323843733377843,linear_only_svm,weight,Benign neoplasms,1
requirementsvisit,2.315356468512009,linear_only_svm,weight,Benign neoplasms,1
parp,2.2861588170797598,linear_only_svm,weight,Benign neoplasms,1
prostamide,2.282005698344284,linear_only_svm,weight,Benign neoplasms,1
ikervis,2.281330953146948,linear_only_svm,weight,Benign neoplasms,1
28day,2.25300415145277,linear_only_svm,weight,Benign neoplasms,1
carcinomas,2.216096231766361,linear_only_svm,weight,Benign neoplasms,1
mast,2.196530401495265,linear_only_svm,weight,Benign neoplasms,1
ataxiapoor,2.193514135305028,linear_only_svm,weight,Benign neoplasms,1
wandering,2.182582751714662,linear_only_svm,weight,Benign neoplasms,1
tortuosity,2.172961034091174,linear_only_svm,weight,Benign neoplasms,1
nhie,2.158514300684655,linear_only_svm,weight,Benign neoplasms,1
fuller,2.109843662434076,linear_only_svm,weight,Benign neoplasms,1
vs,2.0835627715667595,linear_only_svm,weight,Benign neoplasms,1
oxygenhaemoglobin,2.0812750176398613,linear_only_svm,weight,Benign neoplasms,1
wic,2.0717194618645824,linear_only_svm,weight,Benign neoplasms,1
6y11m,2.0648776367605883,linear_only_svm,weight,Benign neoplasms,1
wham,2.06404680876608,linear_only_svm,weight,Benign neoplasms,1
gl2,2.052774918522397,linear_only_svm,weight,Benign neoplasms,1
iiibivm1d,2.031738959447224,linear_only_svm,weight,Benign neoplasms,1
consecutivecohort,2.017105516839288,linear_only_svm,weight,Benign neoplasms,1
quasiexperimental,2.0096644151975136,linear_only_svm,weight,Benign neoplasms,1
17item,1.9850310454047295,linear_only_svm,weight,Benign neoplasms,1
representativescaregivers,1.9718070388662776,linear_only_svm,weight,Benign neoplasms,1
episodesyear,1.9652549201292315,linear_only_svm,weight,Benign neoplasms,1
doseequivalent,1.9239830573136865,linear_only_svm,weight,Benign neoplasms,1
epochr,1.8911448144498528,linear_only_svm,weight,Benign neoplasms,1
measurably,1.8735959863943263,linear_only_svm,weight,Benign neoplasms,1
atmosphere,1.8657967812814988,linear_only_svm,weight,Benign neoplasms,1
imu838,1.8587460682695305,linear_only_svm,weight,Benign neoplasms,1
ictptsd,1.8574048682109623,linear_only_svm,weight,Benign neoplasms,1
onercc,1.8318845713544292,linear_only_svm,weight,Benign neoplasms,1
resurfacing,1.8290791495951253,linear_only_svm,weight,Benign neoplasms,1
politically,1.8092066925635724,linear_only_svm,weight,Benign neoplasms,1
envelopefollowing,1.805050683091725,linear_only_svm,weight,Benign neoplasms,1
worrying,1.7785478951338318,linear_only_svm,weight,Benign neoplasms,1
oligog,1.7564664888460364,linear_only_svm,weight,Benign neoplasms,1
svppa,1.7511393557143842,linear_only_svm,weight,Benign neoplasms,1
lilly,1.7371618254949748,linear_only_svm,weight,Benign neoplasms,1
mmol24h173m2,1.7368057373386536,linear_only_svm,weight,Benign neoplasms,1
registrar,1.7311456605727256,linear_only_svm,weight,Benign neoplasms,1
adamts,1.6995988907508142,linear_only_svm,weight,Benign neoplasms,1
francis,1.673606132711525,linear_only_svm,weight,Benign neoplasms,1
i5qmccgah,1.6548225701881167,linear_only_svm,weight,Benign neoplasms,1
schizophrenic,1.6452189798579238,linear_only_svm,weight,Benign neoplasms,1
glutamicoxaloacetic,1.6285798604373938,linear_only_svm,weight,Benign neoplasms,1
displaying,1.5694449088272775,linear_only_svm,weight,Benign neoplasms,1
keynote224,1.5626954996871327,linear_only_svm,weight,Benign neoplasms,1
oronasopharyngeal,1.5506719393268,linear_only_svm,weight,Benign neoplasms,1
defibrillatorscardiac,1.529506007521167,linear_only_svm,weight,Benign neoplasms,1
triathlon,1.3991010224744655,linear_only_svm,weight,Benign neoplasms,1
quasar,1.296497476401674,linear_only_svm,weight,Benign neoplasms,1
ribociclib,1.2922842076949412,linear_only_svm,weight,Benign neoplasms,1
workersnonnative,1.2871000049659895,linear_only_svm,weight,Benign neoplasms,1
selfresembling,1.2834095644743464,linear_only_svm,weight,Benign neoplasms,1
inelastic,1.2749879685931749,linear_only_svm,weight,Benign neoplasms,1
mechanically,1.2340072649895115,linear_only_svm,weight,Benign neoplasms,1
dmi,1.209672228064711,linear_only_svm,weight,Benign neoplasms,1
domain,1.195289543041896,linear_only_svm,weight,Benign neoplasms,1
amylo16glucosidase,1.181968041651541,linear_only_svm,weight,Benign neoplasms,1
angiographicrisk,1.166726453386381,linear_only_svm,weight,Benign neoplasms,1
premium,1.164263569338987,linear_only_svm,weight,Benign neoplasms,1
uninformative,1.1115593107676631,linear_only_svm,weight,Benign neoplasms,1
caseloads,1.107203273497421,linear_only_svm,weight,Benign neoplasms,1
carnitine,1.1065062546093034,linear_only_svm,weight,Benign neoplasms,1
inhome,1.0971316831102864,linear_only_svm,weight,Benign neoplasms,1
software,1.075978311421541,linear_only_svm,weight,Benign neoplasms,1
chief,1.0677152639430445,linear_only_svm,weight,Benign neoplasms,1
wpa,1.0579543346150346,linear_only_svm,weight,Benign neoplasms,1
languages,1.0131568025921025,linear_only_svm,weight,Benign neoplasms,1
5they,1.0095466028954152,linear_only_svm,weight,Benign neoplasms,1
endogenous,0.9949504586782544,linear_only_svm,weight,Benign neoplasms,1
acceptablemethods,0.9907379082670268,linear_only_svm,weight,Benign neoplasms,1
1literature,0.9762538680672868,linear_only_svm,weight,Benign neoplasms,1
dbds,0.9735025133496532,linear_only_svm,weight,Benign neoplasms,1
stepit,0.9686126727145908,linear_only_svm,weight,Benign neoplasms,1
mose,0.9669972400701324,linear_only_svm,weight,Benign neoplasms,1
tropionlung01,0.9461617371692554,linear_only_svm,weight,Benign neoplasms,1
appearing,0.9320854827013768,linear_only_svm,weight,Benign neoplasms,1
apcc,0.9068930670125324,linear_only_svm,weight,Benign neoplasms,1
poisoning,0.8910399266746309,linear_only_svm,weight,Benign neoplasms,1
propranolol,0.8699669379322069,linear_only_svm,weight,Benign neoplasms,1
6mwt,0.8438564897043386,linear_only_svm,weight,Benign neoplasms,1
trimester,0.8400548261314362,linear_only_svm,weight,Benign neoplasms,1
style,0.8088791789220015,linear_only_svm,weight,Benign neoplasms,1
worcester,0.795305334502613,linear_only_svm,weight,Benign neoplasms,1
131iomburtamab,0.7838378935324919,linear_only_svm,weight,Benign neoplasms,1
traditionally,0.7784218153895008,linear_only_svm,weight,Benign neoplasms,1
bathroom,0.7723863665018129,linear_only_svm,weight,Benign neoplasms,1
ilive,0.7483826259740236,linear_only_svm,weight,Benign neoplasms,1
gsst,0.7401089031351755,linear_only_svm,weight,Benign neoplasms,1
nonmyelosuppressive,0.7307100617073002,linear_only_svm,weight,Benign neoplasms,1
arrhythmic,0.7241343566221938,linear_only_svm,weight,Benign neoplasms,1
aserosol,0.6851855642487975,linear_only_svm,weight,Benign neoplasms,1
parentalpatient,0.6841232841181494,linear_only_svm,weight,Benign neoplasms,1
6infertility,0.6833041200366087,linear_only_svm,weight,Benign neoplasms,1
selfscreening,0.6678380289281612,linear_only_svm,weight,Benign neoplasms,1
intraoperatively,0.6521191795246647,linear_only_svm,weight,Benign neoplasms,1
sausage,0.6466598099600256,linear_only_svm,weight,Benign neoplasms,1
ag221,0.6236596059365309,linear_only_svm,weight,Benign neoplasms,1
bilibrubin,0.6233919745793629,linear_only_svm,weight,Benign neoplasms,1
asxl1,0.5758685904877097,linear_only_svm,weight,Benign neoplasms,1
afor,0.5439976915314968,linear_only_svm,weight,Benign neoplasms,1
wp1,0.5421335662872953,linear_only_svm,weight,Benign neoplasms,1
doublehanded,0.5365951569620955,linear_only_svm,weight,Benign neoplasms,1
malone,0.5074493429547673,linear_only_svm,weight,Benign neoplasms,1
residency,0.4995533354107409,linear_only_svm,weight,Benign neoplasms,1
dmo,0.4978204595334742,linear_only_svm,weight,Benign neoplasms,1
nabenplacebo,0.4501587023304666,linear_only_svm,weight,Benign neoplasms,1
coronoaviruses,0.4495364722112666,linear_only_svm,weight,Benign neoplasms,1
photometric,0.448849328053346,linear_only_svm,weight,Benign neoplasms,1
mhn,0.445574559418074,linear_only_svm,weight,Benign neoplasms,1
tof,0.4364616654065452,linear_only_svm,weight,Benign neoplasms,1
flowlimiting,0.4264218600726654,linear_only_svm,weight,Benign neoplasms,1
azd4635,0.4233650026561434,linear_only_svm,weight,Benign neoplasms,1
plasmaphoresis,0.4127076275939573,linear_only_svm,weight,Benign neoplasms,1
1randomization,0.4055522961534901,linear_only_svm,weight,Benign neoplasms,1
heterogenecity,0.3930767240869595,linear_only_svm,weight,Benign neoplasms,1
suppl,0.3888984187463937,linear_only_svm,weight,Benign neoplasms,1
stateofart,0.3732746994410405,linear_only_svm,weight,Benign neoplasms,1
lgmd2dr3,0.373224198359933,linear_only_svm,weight,Benign neoplasms,1
pharyngeal,0.3730565866351392,linear_only_svm,weight,Benign neoplasms,1
novemberapril,0.3677252934338309,linear_only_svm,weight,Benign neoplasms,1
lamin,0.3597197730572277,linear_only_svm,weight,Benign neoplasms,1
simplification,0.3586340501166959,linear_only_svm,weight,Benign neoplasms,1
resection,0.3504061123852791,linear_only_svm,weight,Benign neoplasms,1
kul,0.3414248546247035,linear_only_svm,weight,Benign neoplasms,1
sugarbaker,0.3384860856603337,linear_only_svm,weight,Benign neoplasms,1
remodeling,0.3360902582478551,linear_only_svm,weight,Benign neoplasms,1
churchill,0.3108558048854113,linear_only_svm,weight,Benign neoplasms,1
abluminus,0.2979977929602486,linear_only_svm,weight,Benign neoplasms,1
widehammar,0.2750434421440839,linear_only_svm,weight,Benign neoplasms,1
metastasise,0.2612511509997359,linear_only_svm,weight,Benign neoplasms,1
cd11b,0.2507852722146577,linear_only_svm,weight,Benign neoplasms,1
liverdirected,0.2489488188882162,linear_only_svm,weight,Benign neoplasms,1
3has,0.2354527045672739,linear_only_svm,weight,Benign neoplasms,1
reasons,0.2335976814921032,linear_only_svm,weight,Benign neoplasms,1
reading,0.2206350823215007,linear_only_svm,weight,Benign neoplasms,1
briefing,0.2089877354214635,linear_only_svm,weight,Benign neoplasms,1
lelantos,0.2038428087683996,linear_only_svm,weight,Benign neoplasms,1
newham,0.2022082252979986,linear_only_svm,weight,Benign neoplasms,1
southmead,0.2008675347722222,linear_only_svm,weight,Benign neoplasms,1
neurottr,0.1957835618219766,linear_only_svm,weight,Benign neoplasms,1
registeredassigned,0.185514378188066,linear_only_svm,weight,Benign neoplasms,1
hscore,0.1831665895786861,linear_only_svm,weight,Benign neoplasms,1
recess,0.1829667839239508,linear_only_svm,weight,Benign neoplasms,1
pgals,0.1790655045700149,linear_only_svm,weight,Benign neoplasms,1
2agonist,0.1595179645919934,linear_only_svm,weight,Benign neoplasms,1
klc,0.1583453129826501,linear_only_svm,weight,Benign neoplasms,1
membrance,0.1562881072373018,linear_only_svm,weight,Benign neoplasms,1
par,0.1395030111586566,linear_only_svm,weight,Benign neoplasms,1
rpc01301,0.1393536993781925,linear_only_svm,weight,Benign neoplasms,1
recipient,0.1155465147856156,linear_only_svm,weight,Benign neoplasms,1
highdensity,0.1084497504134838,linear_only_svm,weight,Benign neoplasms,1
institutionalization,0.1067844837161398,linear_only_svm,weight,Benign neoplasms,1
9month,0.0982579035912843,linear_only_svm,weight,Benign neoplasms,1
ashford,0.0919947778729423,linear_only_svm,weight,Benign neoplasms,1
clevar,0.0912657088391454,linear_only_svm,weight,Benign neoplasms,1
kidneys,0.0878614529051142,linear_only_svm,weight,Benign neoplasms,1
ados2,0.0780593343262732,linear_only_svm,weight,Benign neoplasms,1
labourelective,0.0762813075523133,linear_only_svm,weight,Benign neoplasms,1
asns,0.0733132310926219,linear_only_svm,weight,Benign neoplasms,1
enema,0.073230587417464,linear_only_svm,weight,Benign neoplasms,1
transseptal,0.0707962914041655,linear_only_svm,weight,Benign neoplasms,1
antiestrogen,0.070666149737743,linear_only_svm,weight,Benign neoplasms,1
spr118161,0.0706150361908515,linear_only_svm,weight,Benign neoplasms,1
rcp,0.0555480468294857,linear_only_svm,weight,Benign neoplasms,1
dime,0.0495424674764663,linear_only_svm,weight,Benign neoplasms,1
bupivacaine,0.0464615139786813,linear_only_svm,weight,Benign neoplasms,1
relapsingremitting,0.0459045718126664,linear_only_svm,weight,Benign neoplasms,1
iasd,0.0434226849502092,linear_only_svm,weight,Benign neoplasms,1
philosophical,0.0426019727301054,linear_only_svm,weight,Benign neoplasms,1
preprocedurally,0.0310749196173339,linear_only_svm,weight,Benign neoplasms,1
neoamro,0.0308028430613456,linear_only_svm,weight,Benign neoplasms,1
immunostimulatory,0.0288722907489544,linear_only_svm,weight,Benign neoplasms,1
bioactivity,0.0128825736884099,linear_only_svm,weight,Benign neoplasms,1
adoptive,-0.0137011800176336,linear_only_svm,weight,Benign neoplasms,1
revlimid,-0.0211687223112257,linear_only_svm,weight,Benign neoplasms,1
oxidative,-0.0272893778869523,linear_only_svm,weight,Benign neoplasms,1
everolimuseluting,-0.0273759397596531,linear_only_svm,weight,Benign neoplasms,1
1500l,-0.0286574359392935,linear_only_svm,weight,Benign neoplasms,1
36month,-0.032543416155599,linear_only_svm,weight,Benign neoplasms,1
goretro,-0.0348898296414697,linear_only_svm,weight,Benign neoplasms,1
nsteacs,-0.0354635046797712,linear_only_svm,weight,Benign neoplasms,1
ddavp,-0.0378756722434331,linear_only_svm,weight,Benign neoplasms,1
